46.2401	9.8407	59.4815	74.1930	609.8200	34.6772	10.1516	186.0467	0.0005	70.5047	124.8519	8.1281	65.7625	174.4491	21.7284	163.9766	184.4927	70.9510	-6.8991	3.2617	16.7172	6.8896	1.6008	71.9978	1.4246	1.4893	90.2620	62.9611	1.2829	1.1909	1.5574	1.3429	150.1709	0.8158	0.8199	-2157.0226	206.2924	1.5792	1.3459	2102.4122	4186.2175	184.8145	1.3734	1.3666	8.0001	7.4004	1.7106	0.1534	30.4038	526.3844	519.0357	515.0863	515.4859	515.7894	32.6281	33.1319	110.4096	90.3367	135.8242	134.4713	214.7228	284.3145	252.5392	307.3532	342.9423	369.5789	371.0760	395.8783	401.3616	403.8169	401.0857	519.3619	345.3142	215.6945	41.0980	144.9823	268.6196	197.7233	132.0000	289.5051	245.0174	347.7689	362.6178	369.4823	350.0483	123.5756	345.7682	360.4275	367.6019	44.6280	216.0835	345.0359	110.8642	197.7405	514.9607	17.1391	32.3963	83.4522	0.6072	2.5302	21.7150	116.0971	1.0502	0.3831	6.1051	55.7458	412.1246	474.9224	606.6076	68.6448	39.9814	71.0783	55.0128	40.5053	73.7120	63.5077	93.9757	-3.9573	73.3533
46.0298	9.8573	59.2640	73.8375	610.1748	34.8254	10.1648	186.0050	0.0005	70.4670	125.3572	8.1755	65.9103	175.4411	21.4802	163.9290	184.5762	70.7153	-6.8991	3.3004	17.5039	6.9065	1.6022	72.0234	1.4247	1.4864	90.8209	62.9676	1.2852	1.1893	1.5541	1.3395	151.0760	0.8157	0.8201	-2149.0507	204.6015	1.5774	1.3489	2117.1174	4143.2209	184.8145	1.3704	1.3619	7.9983	7.4016	1.7098	0.1551	31.0926	526.7178	519.1525	515.1762	515.6118	515.8841	32.0598	33.0824	110.2179	90.2063	135.6669	134.2596	214.8337	283.9800	252.2530	307.0103	342.4975	370.5524	371.0127	395.8240	400.8658	403.2369	400.6887	519.4056	345.3418	215.7847	40.9589	145.1776	269.1077	197.4586	132.0000	289.5369	245.5636	347.1667	362.6156	369.3667	349.7163	123.4035	345.1773	360.3156	367.4902	44.4682	216.0843	345.0850	110.6588	197.6020	515.1016	17.1557	32.4755	83.4204	0.6006	2.5430	21.7410	115.8493	1.0508	0.3854	6.1082	62.3011	403.0950	467.0224	600.8255	68.5338	39.9598	71.2862	55.3907	45.5690	73.5118	62.9390	93.8822	-3.9849	73.4483
45.8928	9.8630	59.3868	73.4946	609.8120	35.2273	10.1925	185.9262	0.0005	69.9234	124.9655	8.0029	65.1353	175.2829	21.3158	164.1828	184.6020	70.8370	-6.8991	3.3126	17.8899	6.8878	1.6004	71.8647	1.4200	1.4850	88.8846	62.9299	1.2808	1.1840	1.5479	1.3337	149.0461	0.8146	0.8198	-2149.0165	204.8484	1.5736	1.3437	2137.4665	4213.2254	184.8145	1.3684	1.3604	7.9997	7.3984	1.7056	0.1578	34.4517	526.3334	518.8247	514.7746	515.1160	515.4543	31.9855	32.8991	110.2754	90.4505	135.4497	134.1362	214.6282	283.4402	252.1095	306.5867	341.6073	366.9866	371.4592	396.1740	400.2183	402.4530	399.8956	519.2624	345.1408	215.6095	40.9815	145.5385	269.3081	197.5799	132.0000	290.0985	245.6229	346.1511	362.8667	369.3666	349.5606	123.3544	344.1089	360.5278	367.4685	44.2523	216.0400	344.9086	110.8655	197.6707	514.6700	17.1968	32.3211	83.6681	0.5991	2.5406	21.6824	115.8024	1.0485	0.3644	6.1227	60.5463	406.5175	472.0998	610.9396	68.9531	40.3325	71.9298	55.4513	49.3508	73.3284	63.3007	93.9139	-4.0054	73.0907
45.5422	9.8992	59.4465	74.1496	610.3787	34.6569	10.2029	185.9577	0.0005	69.0815	125.0367	7.8520	65.5066	173.6550	21.3623	163.9383	184.7187	70.6390	-6.8991	3.2973	18.6920	6.9052	1.5974	71.8172	1.4296	1.4927	89.6218	62.5939	1.2879	1.1925	1.5579	1.3406	149.3338	0.8172	0.8203	-2153.4044	204.4960	1.5817	1.3508	2124.3188	4183.6011	184.8145	1.3710	1.3602	7.9984	7.3979	1.7151	0.1569	30.9158	526.2822	518.5757	514.7256	515.1836	515.4748	32.1553	33.0743	110.9133	90.9418	136.1644	134.8020	214.6671	284.5535	253.0154	307.3922	342.1270	367.9820	371.9547	396.4095	400.5949	402.7482	400.1994	519.1786	345.1925	215.6111	41.0915	146.0223	269.2239	198.4082	132.0000	290.4466	245.5299	347.0934	363.5644	370.0822	350.2186	123.7650	344.9385	360.9715	368.1166	44.1411	215.8766	344.9521	111.4957	198.4734	514.6757	17.0833	32.2251	83.5011	0.5896	2.5324	21.6554	116.1887	1.0468	0.3606	6.0778	61.2226	408.7849	470.3889	604.6293	68.6967	39.7683	71.4129	55.4041	52.8881	72.9113	62.9551	93.9321	-3.9379	72.6660
45.3213	9.8029	59.1957	75.5215	609.5954	32.5798	10.1703	185.9815	0.0005	67.2249	124.8232	7.8165	66.0617	168.8524	21.3691	163.8119	184.5632	70.6276	-6.8991	3.2967	16.5144	6.9036	1.6012	71.7627	1.4253	1.4880	91.1407	62.4160	1.2827	1.1895	1.5622	1.3414	152.6839	0.8148	0.8207	-2139.5433	205.6654	1.5788	1.3451	2174.7369	4295.7656	184.8145	1.3741	1.3664	8.0013	7.3978	1.7107	0.1482	32.6420	526.9666	519.2234	515.2645	515.5831	515.9463	31.9622	32.9002	110.7694	90.3121	137.0001	135.4295	214.3168	288.0985	255.0722	310.7036	345.9685	372.6894	373.8508	397.6261	403.0319	405.5848	402.3265	519.6994	345.0226	215.3616	40.9976	145.9905	267.6604	200.1354	132.0000	290.1346	243.4228	351.9178	365.7000	371.8334	352.3586	124.9929	349.5407	363.0531	369.8613	44.0695	215.7110	344.7327	111.2601	200.2324	515.1588	17.1526	32.3929	83.3583	0.5971	2.5455	21.6650	116.3538	1.0467	0.3426	6.1075	62.2466	404.0003	473.0314	612.7434	66.3548	39.8927	68.7333	53.9834	39.7082	73.3330	63.5080	93.6724	-4.0500	72.9576
44.6167	9.9375	59.7020	72.7355	610.3570	32.8616	10.2463	186.0537	0.0005	66.9763	124.8370	7.8744	66.0788	169.7832	21.0661	164.0643	184.7815	70.8974	-6.8991	3.3042	17.6798	6.8683	1.6015	71.7885	1.4169	1.4824	89.8491	61.1495	1.2771	1.1760	1.5557	1.3333	153.8899	0.8136	0.8199	-2148.9435	205.9244	1.5725	1.3382	2157.2808	4204.3414	184.8145	1.3695	1.3622	7.9996	7.3996	1.7060	0.1503	36.0443	526.3333	518.6324	514.7521	515.0322	515.6029	31.5914	32.6343	109.7113	89.4976	135.6433	134.0810	214.5072	287.3150	251.0459	307.9762	344.6692	370.8501	373.2528	397.4246	401.0186	403.6203	401.0801	519.4403	345.4678	215.6890	40.9612	146.1211	267.9631	198.0882	132.0000	290.0059	243.7677	350.0178	365.1000	371.1489	352.1708	123.2829	347.9180	362.3458	369.3713	43.9700	216.0253	345.2249	110.3348	198.1506	514.7539	17.1752	32.4817	83.5889	0.5984	2.5437	21.6827	115.9397	1.0471	0.3607	6.1087	61.2501	398.3460	469.0787	604.8004	68.1957	40.3556	71.4522	55.1865	44.6449	72.9324	63.6156	93.9980	-4.2282	72.4917
43.8829	9.9364	59.4559	73.8195	611.0731	33.2182	10.3378	185.9951	0.0005	66.8918	125.0713	7.9134	65.8320	170.8088	20.8223	164.0954	184.9572	70.7114	-6.8991	3.4213	17.5940	6.9129	1.6000	71.8321	1.4272	1.4882	91.1549	59.8775	1.2914	1.1860	1.5594	1.3409	154.3176	0.8160	0.8198	-2147.8008	205.5191	1.5797	1.3511	2136.5846	4133.8531	184.8145	1.3759	1.3663	8.0009	7.4003	1.7142	0.1545	34.9857	526.4178	519.0684	514.9352	515.3440	515.8666	31.5197	32.4355	110.8629	90.7641	136.6988	135.1259	214.4956	288.5140	251.8689	309.1353	344.8556	370.8447	373.3187	397.6167	401.0450	403.7020	401.2895	519.5279	345.2483	215.7814	41.0247	145.5522	268.0745	198.3202	132.0000	289.6674	243.8530	350.0333	364.9000	371.3844	352.2618	124.2774	347.9877	362.5263	369.5108	43.7025	216.0060	345.1210	111.5117	198.4136	515.0260	17.1577	32.6386	83.1076	0.6016	2.5728	21.5836	115.5898	1.0433	0.3744	6.0952	56.9789	399.0186	461.1767	605.5560	68.6280	40.1175	71.6381	55.0546	45.3914	73.0186	62.7390	93.6467	-4.2633	72.7104
43.8047	9.9305	58.9734	74.8306	610.0041	32.5663	10.3249	186.0099	0.0005	66.9427	125.2570	7.8872	65.8385	170.3009	20.4788	164.0964	184.9148	70.8600	-6.8991	3.4079	17.8888	6.8822	1.6002	71.8608	1.4237	1.4834	92.1166	60.4964	1.2870	1.1823	1.5558	1.3377	154.3392	0.8130	0.8195	-2151.7552	203.1066	1.5748	1.3475	2139.2339	4151.2039	184.8145	1.3717	1.3641	8.0008	7.3985	1.7091	0.1530	33.6997	526.5156	518.9140	514.8600	515.3240	515.8237	31.2199	32.3064	110.6029	90.5970	136.5196	134.9290	214.3323	288.2531	251.1722	308.9576	345.3141	369.9998	373.3766	397.4950	401.1470	403.8879	401.3949	519.3810	345.0653	215.6129	41.0326	145.3239	267.7021	197.2677	132.0000	289.1077	243.3576	350.6000	364.8178	371.5667	352.3315	123.9450	348.7039	362.4477	369.5286	43.1438	215.9161	344.9689	111.2790	197.3232	514.8283	17.0197	31.8928	82.6552	0.5987	2.5795	21.6862	115.3493	1.0481	0.3563	6.0484	50.3254	417.0042	465.4881	596.5028	68.1069	39.7670	71.0899	54.9464	44.7209	72.9061	62.6898	93.4823	-4.2260	72.5803
44.6702	9.8070	58.8568	74.2430	610.9002	33.7759	10.4527	186.0577	0.0005	66.8946	125.0346	8.1008	66.0503	171.1892	20.3474	164.1613	184.8090	70.7507	-6.8991	3.3798	16.5568	6.9180	1.6010	71.8334	1.4191	1.4819	91.0401	58.3027	1.2830	1.1765	1.5499	1.3321	154.2023	0.8131	0.8195	-2150.9474	204.7465	1.5738	1.3418	2124.0508	4210.8217	184.8145	1.3673	1.3595	7.9992	7.3998	1.7056	0.1559	35.2182	527.3011	519.6705	515.2569	515.7639	516.4283	30.4217	31.7619	109.3504	89.6936	135.0981	133.5677	214.0624	285.8232	248.6518	306.4898	344.0514	370.1308	373.0392	396.8988	400.3712	403.1821	400.7034	519.9026	345.0107	215.5137	40.6061	145.5276	267.8411	194.0529	132.0000	287.7011	243.7270	348.8939	364.3728	371.4978	351.7611	122.5056	347.1162	362.2072	369.5385	41.7590	216.0403	344.8920	110.0902	194.1219	515.2437	17.2157	31.9277	84.2198	0.6094	2.6003	21.7740	115.2918	1.0522	0.3513	6.1219	59.5013	402.3627	466.4086	604.7156	68.2221	39.8151	71.0967	54.5097	38.9293	72.8395	63.4444	93.3047	-4.2785	72.3574
44.8796	9.8855	57.7623	74.9023	609.9390	34.9871	10.4250	186.0091	0.0005	66.8699	124.8557	7.7362	66.0123	171.8581	20.3876	163.9703	185.0921	70.6358	-6.8991	3.4034	17.3497	6.8851	1.5990	71.8153	1.4391	1.4990	92.2887	59.2911	1.3006	1.1919	1.5666	1.3455	152.5074	0.8177	0.8205	-2151.2077	202.7320	1.5901	1.3597	2132.6907	4131.1309	184.8145	1.3819	1.3670	8.0008	7.3930	1.7234	0.1565	36.3140	526.4489	519.0347	515.0536	515.4980	516.1043	31.1977	31.8467	111.1229	91.3090	136.6482	135.0685	214.1957	286.7987	251.6117	308.0682	343.3264	369.3059	374.0658	397.8889	400.1775	402.6514	400.2835	519.5835	345.1444	215.5322	39.7896	145.3728	267.8413	196.9305	132.0000	287.0923	243.7091	347.8844	365.5178	372.3355	351.8948	123.6380	345.9999	363.2116	370.4759	39.6537	215.9669	345.0016	111.8292	197.0896	514.7701	17.1337	32.0458	81.0327	0.6044	2.5666	21.5691	115.1628	1.0425	0.3708	6.0839	51.5324	406.7968	459.4691	602.1784	68.7343	40.3208	72.0150	55.1020	42.1282	72.6247	62.6734	93.3467	-4.3614	72.1805
43.9844	9.8970	58.8394	75.5705	610.6895	32.9919	10.4684	186.0650	0.0005	66.9872	124.6925	8.0457	66.0490	170.6609	20.3592	163.8884	185.1541	70.7460	-6.8991	3.3939	17.2231	6.9040	1.6006	71.7956	1.4345	1.4955	91.4942	59.5988	1.2959	1.1855	1.5675	1.3407	156.0131	0.8179	0.8201	-2151.0029	202.4103	1.5878	1.3555	2126.2392	4173.3280	184.8145	1.3767	1.3618	7.9994	7.4060	1.7204	0.1529	35.9797	527.0667	519.4060	515.3510	515.7494	516.3079	31.0614	32.1503	110.2697	90.1926	136.4298	134.7747	214.3094	287.1842	253.0019	309.1844	344.4923	370.7424	374.1802	397.9939	400.4466	402.9902	400.6089	519.8508	345.0933	215.5912	39.6287	145.6358	267.7086	198.1980	132.0000	288.1822	243.3372	349.6800	365.9489	372.3489	352.5515	123.4986	347.6392	363.3862	370.4417	38.0152	215.9202	344.9375	110.9952	198.3553	514.9191	17.0699	31.7145	85.3065	0.6003	2.5667	21.6450	114.8501	1.0451	0.3664	6.0586	51.4178	408.2306	444.0179	595.8238	68.4069	39.3965	71.3594	54.9685	41.4202	72.6174	62.1992	93.3322	-4.3414	72.1647
43.4742	9.8089	57.2372	75.7244	610.1915	34.6998	10.4088	185.9612	0.0005	66.8452	124.9467	7.8563	66.1416	172.3265	20.5643	163.9717	184.9259	70.3968	-6.8991	3.2995	16.6019	6.8983	1.6013	71.7701	1.4414	1.5024	92.2300	59.3459	1.3029	1.1924	1.5703	1.3456	157.5163	0.8186	0.8216	-2155.8352	202.6074	1.5943	1.3625	2089.6330	4198.5025	184.8145	1.3812	1.3674	8.0017	7.4010	1.7259	0.1555	35.9202	527.3000	520.2133	516.0303	516.3959	516.9652	30.6948	31.7083	110.1828	89.8540	136.5089	134.8597	214.6588	288.1705	251.8714	308.6431	344.0322	371.3900	373.6510	397.8783	400.8389	403.4023	401.0574	520.4849	345.2304	215.9841	39.6238	146.7308	268.4470	198.8048	132.0000	288.6215	244.4939	348.9356	365.4000	371.5511	352.2147	123.8974	346.8887	362.7805	369.9092	37.4980	216.2602	345.0853	110.9161	198.9726	515.5506	17.1420	31.7711	84.4348	0.5939	2.5340	21.5827	114.6290	1.0425	0.3622	6.0919	50.1468	403.9783	458.5634	599.5351	68.4687	39.4526	71.2405	54.8333	39.0678	72.4004	62.8278	93.2430	-4.3076	72.3220
42.8390	9.9920	57.6660	73.5818	609.6975	33.9621	10.4036	185.9593	0.0005	66.9567	125.3557	8.1244	65.7244	171.5066	20.0500	164.1655	184.9703	70.4400	-6.8991	3.3080	18.4519	6.9238	1.5997	71.5484	1.4195	1.4792	90.6796	59.5887	1.2840	1.1722	1.5480	1.3219	153.2218	0.8163	0.8201	-2159.7328	205.2718	1.5704	1.3430	2128.9972	4106.4503	184.8145	1.3530	1.3454	7.9992	7.3989	1.7050	0.1568	31.4475	525.2844	518.6184	514.2378	514.6605	515.1985	30.4319	31.4790	109.4424	89.7492	134.9931	133.5085	214.5092	286.3765	250.1743	306.8644	343.2953	369.8498	374.0622	397.7453	399.5179	402.0410	399.7489	518.7582	345.0068	215.7396	39.3670	146.8891	268.6771	197.0214	132.0000	288.4057	244.4440	348.2978	365.9667	371.7156	352.2349	122.5313	346.2599	363.4148	369.8382	37.7096	215.8753	344.8945	110.1356	197.1762	513.8856	17.2935	31.7717	83.1581	0.6029	2.5408	21.6480	114.7001	1.0461	0.3663	6.1441	58.7478	407.2520	448.8895	603.8749	69.1659	40.0798	72.5737	56.0186	50.8456	71.8957	62.6204	93.5136	-4.2330	71.6348
